i,host
GL_YZ2_2_113602,Areca_camarinensis
GL_YZ4_2_1_239521,Acomys_cahirinus
GM_XX2_2_1_4066,Heliornis_fulica
GM_YZ3_2_1_184300,Actenoides_hombroni
GM1_LD1_2_27820,Carpoglyphus_lactis
GM1_UK5_2_1_4012,Cyrtopogon_pulchripes_dataset
GM1_UK7_2_1_188302,Scheffersomyces_segobiensis
GQ1_YZ1_2_1_214846,Nyssa_sinensis
GW_QZ2_2_48210,Carpoglyphus_lactis
GW_YZ5_2_81946,Gomphocerus_sibiricus_dataset
H_BN_2_1_443412,Erodium_cicutarium
H_BN_2_7_515760,Anthropoides_virgo
H-7-1-1_255363,Pseudeuparius_sepicola_dataset
J4_YZ1_2_1_187383,Tanypteryx_hageni_dataset
J4_YZ1_2_1_2842,Areca_camarinensis
J4_YZ1_2_1_45110,Manis_pentadactyla
J4_YZ1_2_1_90119,Manis_pentadactyla
L2_BC1_2_1_174588,Alca_torda
M_18_1_216417,Bos_taurus
Nd20SPO1_1545,Eurillas_virens
Nh25SPW1_24223,Aspergillus_ochraceoroseus
Nh51SPW1_10479,Geranium_maculatum
Ns110SPO4_109761,Phoenix_dactylifera
Ns116SPO1_102634,Zingiber_officinale
X2_012_23376,Pteropus_alecto
X3_1_40114,Boa_constrictor
GD1_QZ2_2_389452,Pleurotus_ostreatus
B2_TZ_H1_39139,Cosmoglyphus_oudemansi
GL_XX1_2_1_196913,Alca_torda
A1_LZ2_2_195458,Santalum_album
A1_LZ2_2_195458,Scurrula_parasitica
GQ2_LZ2_2_1_84405,Boa_constrictor
C1-DY1-2-1_67133,Canna_indica
GD1_QZ1_2_138601,Epinephelus_lanceolatus
B1_YZ_H2_290094,Pampusana_beccarii
X2_YZ_1_2_1_182344,Stratiolaelaps_miles
GL_LD2_2_1_361711,Pampusana_beccarii
L3_LD2_2_1_91009,Rhinella_marina
L2_LD3_2_337903,Cyprinus_carpio
B3_LZ2_2_25377,Caloenas_nicobarica
GQ2_TZ6_2_55782,homo_sapiens
J3_LZ2_2_1_27732,Canna_indica
X2_01_90874,Equus_asinus
D4_QZ1_2_1_76382,Caloenas_nicobarica
A1_YZ1_2_158364,Curcuma_longa
B1_NC_2_1_74934,Rhinella_marina
GW_YZ1_2_99284,Boana_sibleszi
D5_YZ2_2_78609,Gossypium_arboreum
A1_TZ1_2_255352,Sipha_flava_dataset
SZ1_YZ2_2_102669,Leiobunum_manubriatum
SZ1_YZ2_2_4516,Canna_indica
SZ1_XX1_2_195481,Curcuma_longa
GM1_LZ3_2_1_72288,Erythroxylum_alaternifolium
GL_QZ2_2_73290,Scheffersomyces_segobiensis
B1_YZ1_2_2_111116,Scheffersomyces_segobiensis
Nq24SPW3_191711,Phoenix_dactylifera
GD2_XX2_2_1_165714,Boa_constrictor
B1_XZ_H2_340930,Ardea_alba
J3_LD4_2_1_261568,Periplaneta_americana_dataset
GL_YZ1_2_1_39479,Pampusana_beccarii
Nq39SPO1_108060,Cinnamomum_aromaticum
Nq39SPO1_108060,Persea_americana
X2_LZ2_2_1_65593,Amilenus_aurantiacus
B2_LZ1_2_1_4139,Pseudeuparius_sepicola_dataset
XC3_LZ3_2_1_34104,Eratigena_atrica
XC3_LZ2_2_1_216262,Malania_oleifera
GC_JX3_2_1_171488,Rhinella_marina
C2-TZ-H1_80515,Crocanthemum_greenei
C1-UK-H1_27498,Cyprinus_carpio
GQ1_UK5_2_1_220614,Bos_taurus
GD1_LZ2_2_427058,Santalum_album
GD1_LZ2_2_427058,Scurrula_parasitica
D1_LW1_2_1_211929,Viviania_marifolia
M_47_2_1_180234,Caloenas_nicobarica
M_47_2_3_54792,Erythroxylum_alaternifolium
M47_2_3_173787,Erythroxylum_alaternifolium
GL_DY1_2_1_83029,Calochortus_balsensis
GC_UK1_2_1_35538,Juglans_californica
X2NPF1_2_1_192050,Cosmoglyphus_oudemansi
J3_HA1_2_9265,Periplaneta_americana_dataset
GD1_LZ4_2_116119,Helwingia_omeiensis
GD1_LZ3_2_399776,Manihot_esculenta
X4_LQ1_2_1_64812,Adelges_abietis_dataset
M-51-2-1_323833,Santalum_album
M-51-2-1_323833,Scurrula_parasitica
B2_YZ4_2_1_123508,Aquilaria_sinensis
M_70_2_1_281350,Carpoglyphus_lactis
X3_3_2768,Phalangium_opilio
X3_1_100589,Rhinella_marina
GM_UK4_2_1_137534,Bombus_bimaculatus_dataset
ST1_B1_2_146729,Santalum_album
ST1_B1_2_146729,Scurrula_parasitica
H_NC_7_23015,Rhinella_marina
D6_YZ1_2_217594,Alca_torda
A1_YZ1_2_1_64651,Anax_junius_dataset
P1_XX1_2_135285,Alca_torda
H-NC-3_315822,Tanypteryx_hageni_dataset
GL_QZ1_2_1_59020,Achipteria_coleoptrata
GL_QZ1_2_1_19927,Cryptotermes_longicollis_dataset
X4_LQ1_2_1_111516,Gentiana_macrophylla
GD2_XX2_2_1_4038,Scheffersomyces_segobiensis
GM_YZ5_2_1_6062,Nyssa_sinensis
GL_YZ2_2_193801,Boana_sibleszi
GM1_YZ1_2_1_77389,Rana_temporaria
SZ4_YZ1_1_227373,Manihot_esculenta
M_58_2_1_993577,Sipha_flava_dataset
D2_LZ2_2_1_186771,Merops_apiaster
XC2_LZ2_2_1_186258,Eratigena_atrica
X3_LZ2_2_1_152067,Chrysomya_bezziana_dataset
Nh46SPW1_29578,Eratigena_atrica
M_91_2_1_168452,Coptis_teeta
X2_MZ1_2_1_210109,Merops_apiaster
XC1_JX2_2_1_72498,Manihot_esculenta
B2_JX3_2_284047,Manihot_esculenta
X4_LZ1_2_1_224688,Calotropis_procera
C1-LW1-2-6_353016,Coptis_teeta
C1-LW1-2-2_41447,Riparia_riparia
M_50_2_1_112913,Bartramia_longicauda
L1_LD3_2_376275,Macrotermes_natalensis_dataset
G1_YZ3_2_1_95325,Chimonanthus_praecox
B1_TZ_H2_159503,Tripterygium_wilfordii
GL_XX1_2_2_54180,Bartramia_longicauda
GL_XX1_2_2_123152,Tripterygium_wilfordii
GL_XX1_2_2_36251,Scheffersomyces_segobiensis
GA_XX1_2_104957,Araneus_angulatus
A2_XX2_2_20958,Merops_apiaster
GL_XX1_2_1_219074,Rhinella_marina
GL_XX1_2_2_47989,Merops_apiaster
D3_XX1_2_146982,Scheffersomyces_segobiensis
GL_XX1_2_2_29420,Rana_temporaria
GA_XX1_2_141200,Phalangium_opilio
X2_XX2_2_1_132431,Scheffersomyces_segobiensis
GD2_XX1_2_1_161237,Orthetrum_coerulescens_dataset
C1-YZ1-H3_7476,Macrotermes_natalensis_dataset
GL_XX1_2_1_194152,Acheta_domesticus_dataset
C1-UK-H2_53704,homo_sapiens
GL_XX1_2_1_144490,Frankliniella_intonsa_dataset
GA_XX1_2_175990,Succisa_pratensis
M_47_2_3_160339,Solea_senegalensis
M47_2_3_157047,Solea_senegalensis
D6_LZ2_2_107605,Aptinothrips_rufus_dataset
G1_LD_H1_269957,Aptinothrips_rufus_dataset
G1_LD_H1_305895,Heterobasidion_irregulare
G1_XZ1_2_1_192785,Calochortus_balsensis
GQ1_YZ1_2_1_204057,Antennarius_striatus
GW_YZ3_2_1_66221,Armillaria_mellea
XC1_LZ1_2_1_60939,Pampusana_beccarii
D7_XX1_2_2272,Scophthalmus_maximus
B1_YZ1_2_2_138884,Anguilla_anguilla
GM_UK1_2_1_100642,Rhipicephalus_appendiculatus
GH_YZ1_2_1_75394,Heterobasidion_annosum
Ns101SPO1_38152,Pleurotus_ostreatus
Ns115SPO1_51099,Rhipicephalus_appendiculatus
Ns131SPW1_160451,Rhipicephalus_appendiculatus
Ns118SPO11_26142,Todus_mexicanus
Nh68SPW1_247068,Dermacentor_albipictus
Nd19SPW1_9696,Dermacentor_albipictus
G1_LD_H1_306221,Pleurotus_ostreatus
C2-LD1-2-3_5306,Anguilla_anguilla
C2-LD1-2-2_119931,Solea_senegalensis
C2-LD1-2-2_62302,Scophthalmus_maximus
C2-LD1-2-3_26090,Scophthalmus_maximus
C2-LD1-2-2_89566,Sorex_araneus
D6_LZ1_2_140708,Antennarius_striatus
GL_YZ2_2_213381,Penicillium_citrinum
C2-LD1-2-2_66301,Aspergillus_ochraceoroseus
C2-TZ-H1_59371,Acheta_domesticus_dataset
C2-LD1-2-3_23973,Manihot_esculenta
G1_XZ1_2_1_159856,Sorex_araneus
G1_UK_2_2_66230,Anguilla_anguilla
G1_QZ1_2_1_125409,Anguilla_anguilla
B1_YZ1_2_2_6961,Aedes_aegypti
G1_YZ2_2_1_354808,Solea_senegalensis
G1_LD_H1_239460,Rhipicephalus_appendiculatus
G1_YZ1_2_4_103419,Antennarius_striatus
G1_QZ1_2_1_85748,Aspergillus_thermomutatus
GL_LD_2_1_80242,Megalurothrips_usitatus_dataset
C2-LD1-2-3_16110,Todus_mexicanus
C1-YZ1-H3_48644,Scophthalmus_maximus
GW_YZ5_2_69659,Aspergillus_ochraceoroseus
GW_YZ3_2_1_59981,Rhizoctonia_solani
GL_YZ2_2_224543,Aspergillus_thermomutatus
C2-LD1-2-2_34727,Geranium_maculatum
C2-YZ4-2-1_68449,Megalurothrips_usitatus_dataset
C1-YZ2-H2_27142,Ceratosolen_fusciceps_dataset
C2-UK-H1_61125,Scophthalmus_maximus
C1-UK-H2_82031,Frankliniella_intonsa_dataset
C2-YZ5-H2_45537,Carabus_banonii_dataset
C2-UK-H1_39616,Canna_indica
C1-YZ1-H3_45927,Curcuma_longa
D6_LD1_2_206329,Heterocephalus_glaber
B1_LZ1_2_3_328,homo_sapiens
C1-TZ-H2_21621,Megalurothrips_usitatus_dataset
GW_YZ5_2_76672,Crocanthemum_greenei
GW_YZ5_2_54348,Pleurotus_ostreatus
C1-YZ2-H2_15189,Anguilla_anguilla
G1_XZ1_2_188228,Frankliniella_intonsa_dataset
G1_LD_H1_232383,Carpoglyphus_lactis
G1_YZ1_2_1_67473,Merops_apiaster
A1_TZ1_2_66522,Pleurotus_ostreatus
G1_XZ2_2_2_109794,Merops_apiaster
G1_LD_H2_11167,Oncorhynchus_tshawytscha
SZ1_YZ2_2_28589,Erodium_cicutarium
SZ1_XX1_2_238078,Cyprinus_carpio
B1_XZ_H2_362925,Pampusana_beccarii
B1_UK_H2_84011,Aptinothrips_rufus_dataset
B1_UK_H7_149934,Caloenas_nicobarica
B1_NC_2_1_21128,Merops_apiaster
GD1_DY1_2_1_116896,Erodium_cicutarium
GW_YZ3_2_1_240635,Frankliniella_intonsa_dataset
GW_YZ4_2_19396,Alca_torda
J4_YZ1_2_1_44214,Pergamasus_crassipes
L1_YZ3_2_1_153605,Ardea_alba
Ns101SPO1_43942,Areca_camarinensis
GL_YZ1_2_1_49764,Todus_mexicanus
GM_XX2_2_1_92935,Dermacentor_albipictus
C1-DZ1-2-1_77431,Carabus_banonii_dataset
SZ1_XX1_2_206466,Erodium_cicutarium
X1_LZ3_2_1_30483,Tanypteryx_hageni_dataset
GM_UK4_2_1_8941,Periplaneta_americana_dataset
GW_QZ2_2_34151,Ornithodoros_gurneyi
GL_YZ1_2_1_72751,Frankliniella_intonsa_dataset
X2_01_252244,Carpoglyphus_lactis
SZ1_YZ1_2_226887,Boana_sibleszi
D4_DY1_2_216871,Ardea_alba
A1_HX1_2_58896,Alca_torda
B1_UK_H5_178508,Ornithodoros_gurneyi
BN_2_8_123522,Cryptotermes_longicollis_dataset
C1-YZ1-H3_101669,Alliopsis_billbergi_dataset
GL_YZ2_2_286800,Rhipicephalus_appendiculatus
H_BN_2_6_379114,Rana_temporaria
M_46_2_2_21287,Rana_temporaria
M_46_2_2_29669,Araneus_angulatus
M_62_2_1_247772,Alca_torda
Nd19SPW1_128152,Tiliqua_scincoides
Nh25SPW1_181482,Pergamasus_crassipes
Nh55SPW2_122042,Gentiana_macrophylla
Nh55SPW2_125117,Nyssa_sinensis
Ns106SPO1_37586,Tiliqua_scincoides
ST1_B1_2_207105,Erodium_cicutarium
SZ1_XX1_2_278578,Crocanthemum_greenei
SZ1_YZ2_2_80768,Coptis_teeta
XC1_LZ1_2_1_66862,Helwingia_omeiensis
B1_YZ_H3_148183,Canna_indica
SZ1_YZ2_2_4858,Aspergillus_ochraceoroseus
SZ1_XX1_2_115489,Pleurotus_ostreatus
SZ1_XX1_2_49847,Pleurotus_ostreatus
G1_XZ_H1_22709,Pergamasus_crassipes
B1_YZ_H2_68720,Rhinella_marina
X5_LD1_2_1_63167,Carpoglyphus_lactis
B3_LZ1_2_55911,Geranium_maculatum
X2_LZ5_2_1_25849,Caloenas_nicobarica
C1-TZ-H2_105938,Pergamasus_crassipes
A1_LZ1_2_255929,Bombus_bimaculatus_dataset
B1_NC_2_1_72711,Cryptotermes_longicollis_dataset
B1_UK_H1_158663,Rana_temporaria
B1_UK_H7_152276,Coptis_teeta
B1_YZ2_2_269411,homo_sapiens
BN_2_9_243451,Amilenus_aurantiacus
C1-DZ1-2-3_12420,Aramus_guarauna
C1-JB1-2-2_68536,Caloenas_nicobarica
C1-YZ1-H3_67761,Solea_senegalensis
C2-YZ5-H2_51476,Carpoglyphus_lactis
D3_YZ2_2_65558,Heterocephalus_glaber
G1_LD_H2_130581,Allygidius_commutatus_dataset
G1_YZ1_2_2_150646,Periplaneta_americana_dataset
G1_YZ1_2_4_170999,Bombus_bimaculatus_dataset
G1_YZ2_2_1_143744,Bartramia_longicauda
G1_YZ3_2_1_1413,Leiobunum_manubriatum
GH_XZ1_2_1_32532,Cyrtopogon_pulchripes_dataset
GL_X2_A1_1_40775,Curcuma_longa
GL_X2_A3_5_42757,Coptis_teeta
GL_X2_A3_5_74227,Dipsacus_fullonum
GL_X2_A3_5_87649,Ornithodoros_gurneyi
GL_X2_A5_2_11367,Anania_coronata_dataset
GL_YZ1_2_1_53740,Phalangium_opilio
GM_UK4_2_1_119551,Eratigena_atrica
GW_QZ2_2_104622,Dipsacus_fullonum
GW_YZ3_2_1_117142,Santalum_album
GW_YZ3_2_1_117142,Scurrula_parasitica
GW_YZ5_2_111862,Tiliqua_scincoides
P1_JX4_2_361096,Periplaneta_americana_dataset
ST1_B1_2_80372,Tiliqua_scincoides
SZ1_YZ1_2_33708,Coffea_arabica
SZ1_YZ2_2_3867,Ornithodoros_gurneyi
SZ1_YZ2_2_430,Talpa_europaea
SZ1_YZ2_2_60459,Andrena_camellia_dataset
X2_026_109713,Carabus_banonii_dataset
X2_026_58839,Canna_indica
X2_06_117336,Pampusana_beccarii
A1_TZ1_2_15274,Ardea_alba
SZ1_YZ2_2_69610,Araneus_angulatus
D4_LZ1_2_1_5655,Ardea_alba
M49_2_2_22549,Macrotermes_natalensis_dataset
Ns110SPO4_121360,Calotropis_procera
XC2_LZ2_2_1_103953,Pseudeuparius_sepicola_dataset
Nh25SPW1_87172,Ornithodoros_gurneyi
M_76_2_1_300912,Nematopogon_robertella_dataset
B1_UK_H7_144335,Calochortus_balsensis
B2_DZ2_2_70219,Sipha_flava_dataset
GM1_UK5_2_1_20083,Tiliqua_scincoides
G1_XZ2_2_1_203165,Solea_senegalensis
GM_YZ3_2_1_238532,Anania_coronata_dataset
GM_UK2_2_1_97196,Caloenas_nicobarica
L2_MT1_2_98648,Gomphocerus_sibiricus_dataset
GH_UK5_2_1_198795,Leiobunum_manubriatum
X2_012_214078,Tiliqua_scincoides
M_94_2_1_125823,Chrysomya_bezziana_dataset
D7_QZ1_2_35583,Succisa_pratensis
D5_TZ1_2_101720,Succisa_pratensis
A2_XX2_2_341309,Phoenix_dactylifera
B1_LD1_1_322180,Balaeniceps_rex
B1_LD1_1_421189,Carpoglyphus_lactis
B1_UK_H10_134967,Nycticorax_caledonicus
B1_UK_H4_158933,Andrena_camellia_dataset
B1_UK_H5_15682,Eratigena_atrica
B1_UK_H5_213394,Ornithodoros_gurneyi
B1_UK_H5_413984,Tripterygium_wilfordii
B1_UK_H5_472786,Anania_coronata_dataset
B1_UK_H7_1619,Carabus_banonii_dataset
B1_UK_H7_22292,Stratiolaelaps_miles
B1_UK_H7_9610,Alca_torda
B1_XZ_H4_201613,Phalangium_opilio
B1_XZ_H5_181649,Frankliniella_intonsa_dataset
B1_XZ_H5_200171,Succisa_pratensis
B1_YZ_H1_81441,Pergamasus_crassipes
B1_YZ_H3_128042,homo_sapiens
B1_YZ1_2_2_38189,Pleurotus_ostreatus
B1_YZ1_2_3_77802,Frankliniella_intonsa_dataset
B1_YZ2_2_1757,Boana_sibleszi
B2_QZ1_2_1_8605,Nyssa_sinensis
B2_XZ_H1_139521,Adelges_abietis_dataset
B2_XZ_H1_208875,Solea_senegalensis
B2_XZ_H1_49451,Areca_camarinensis
B2_YZ1_2_1_101954,Rana_temporaria
B3_LZ2_2_11558,Frankliniella_intonsa_dataset
C1-JB1-2-2_93298,Amilenus_aurantiacus
C1-YZ3-2-1_79713,Pergamasus_crassipes
chSP5W2_30343,Anabrus_simplex_dataset
D3_XX1_2_32127,Alca_torda
D6_YZ2_2_69242,Anax_junius_dataset
G1_LD_H1_45548,Merops_apiaster
G1_LD_H2_121693,Equus_caballus
G1_XZ1_2_289924,Talpa_europaea
G1_XZ2_2_1_142704,Phoenix_dactylifera
G1_XZ2_2_2_163627,Amilenus_aurantiacus
G1_YZ1_1_1_29957,Canna_indica
G1_YZ1_2_1_68365,Anania_coronata_dataset
G1_YZ1_2_2_126383,Cosmoglyphus_oudemansi
G1_YZ2_2_1_233916,Anax_junius_dataset
G1_YZ3_2_1_109568,Tiliqua_scincoides
GD1_LD1_2_1_108653,Equus_caballus
GD1_LD1_2_1_148085,Phoenix_dactylifera
GD1_QZ1_2_249898,Manis_pentadactyla
GD1_QZ1_2_291059,homo_sapiens
GD1_YZ2_2_1_210406,Cryptotermes_longicollis_dataset
GD2_XX1_2_1_102659,Boana_sibleszi
GL_XX1_2_1_87209,Phoenix_dactylifera
GL_YZ1_2_1_68803,Perca_fluviatilis
GL_YZ1_2_1_68803,Percidae
GL_YZ4_2_1_12671,Phoenix_dactylifera
GM_UK1_2_1_117847,Sipha_flava_dataset
GM_UK4_2_1_149192,Phoenix_dactylifera
GQ1_MZ1_2_1_93522,Eratigena_atrica
GQ1_MZ2_2_1_44836,Acomys_cahirinus
GQ1_UK3_2_1_20083,Coptis_teeta
GQ1_XX1_2_1_109860,Carpinus_betulus
GQ1_YZ1_2_1_123266,Rana_temporaria
GQ1_YZ1_2_1_220583,Erodium_cicutarium
GQ1_YZ1_2_1_32087,Frankliniella_intonsa_dataset
GQ2_TZ6_2_149912,Allygidius_commutatus_dataset
H_NC_5_156239,Canna_indica
H_NC_5_1709,Frankliniella_intonsa_dataset
H_NC_7_133605,Pleurotus_ostreatus
H_NC_8_117830,Canna_indica
H-NC-1_122092,Actenoides_hombroni
H-NC-2_62935,Talpa_europaea
hnSP37W2_60240,Bombus_bimaculatus_dataset
J4_YZ1_2_1_7071,Sipha_flava_dataset
L_YLD_2_2_162997,Equus_caballus
L2_XX1_2_5791,Talpa_europaea
Nh15SPW1_32725,Anax_junius_dataset
Nh25SPW1_191042,Leiobunum_manubriatum
Ns103SPW1_75346,Carpoglyphus_lactis
Ns103SPW1_87239,Canna_indica
Ns105SPO1_12601,Canna_indica
Ns105SPO1_78851,Pampusana_beccarii
Ns106SPO1_116008,Frankliniella_intonsa_dataset
Ns131SPW1_4440,Ornithodoros_gurneyi
SZ3_LD1_2_2_1008742,Acomys_cahirinus
X1_LZ2_2_1_3995,Manis_pentadactyla
X1_LZ3_2_1_61834,Heterocephalus_glaber
X2_01_238715,Ardea_alba
X2_QZ1_2_1_52986,Alca_torda
X2NPF1_2_1_206622,Canna_indica
X3_1_101159,Ailurus_styani
X3_1_113273,Rhinella_marina
X3_25_150451,Ardea_alba
X3_25_224337,Heterocephalus_glaber
X3_3_35356,Boana_sibleszi
X3_3_88285,Ardea_alba
X3QZ1_2_1_71628,Canna_indica
X5_YQ1_2_1_120019,Geranium_maculatum
G1_XZ1_2_1_9929,Aptinothrips_rufus_dataset
G1_LD_H1_168779,Santalum_album
G1_LD_H1_168779,Scurrula_parasitica
B1_YZ_H3_57936,Achipteria_coleoptrata
GW_HX1_2_191840,Rhinella_marina
GQ1_UK2_2_1_61700,Bombus_bimaculatus_dataset
A1_LZ1_2_284287,Tiliqua_scincoides
A2_XX1_2_1_121422,Amilenus_aurantiacus
B1_UK_H5_141693,Alliopsis_billbergi_dataset
B1_YZ_H2_66319,Macrotermes_natalensis_dataset
B1_YZ2_2_256296,Coffea_arabica
B1YZ_2_4_210606,Boa_constrictor
B2_MZ2_2_169687,Araneus_angulatus
B2_YZ4_2_1_77434,Carabus_banonii_dataset
B3_LZ1_2_3625,Cornus_florida
C1-DY1-2-1_99237,Rhinella_marina
C1-UK-H1_2280,Phoenix_dactylifera
C1-YZ2-H2_5046,Curcuma_longa
C2-UK-H1_113688,Phoenix_dactylifera
D1_LZ1_2_1_136168,Amaurobius_ferox
D3_YZ3_2_94288,Amilenus_aurantiacus
D7_LZ1_2_1_122436,Dipsacus_fullonum
GA_YL1_2_1_15516,Succisa_pratensis
GA_YL1_2_1_215842,Pergamasus_crassipes
GD1_LZ3_2_90109,Merops_apiaster
GD1_QZ1_2_322726,Rhinella_marina
GL_X2_A1_1_44657,Cosmoglyphus_oudemansi
GM_UK1_2_1_83288,Amilenus_aurantiacus
GM_XX1_2_1_109239,Bombyx_mori_dataset
GM1_YZ4_2_1_309584,Bombus_bimaculatus_dataset
GQ2_TZ6_2_40893,Boana_sibleszi
GW_HX1_2_189950,Sipha_flava_dataset
GW_QZ2_2_41492,Arhopalus_rusticus_dataset
GW_YZ5_2_3168,Phoenix_dactylifera
J4_YZ1_2_1_121377,Anabrus_simplex_dataset
L1_YZ4_2_76154,Juglans_californica
Nd23SPW1_42282,Andrena_camellia_dataset
Nh11SPW1_15366,Bombus_bimaculatus_dataset
Nh15SPW1_98884,Phalangium_opilio
Ns103SPW1_146396,Juglans_californica
ST1_B1_1_105558,Arhopalus_rusticus_dataset
ST1_Z1_2_233077,Macrotermes_natalensis_dataset
X2_01_207431,Pampusana_beccarii
X2_017_231439,Cinnamomum_aromaticum
X2_017_231439,Persea_americana
X2_02_13640,Rhinella_marina
X2_02_55795,Heterobasidion_annosum
X2_04_84982,Tanypteryx_hageni_dataset
X2_NPF1_2_1_74754,Rhinella_marina
X2_QZ1_2_1_69823,Bombus_bimaculatus_dataset
X3_3_46014,Boana_sibleszi
XC1_LZ1_2_1_67702,Boana_sibleszi
XC2_LZ3_2_1_161306,Viviania_marifolia
B1_NC_2_12_132820,Cyrtopogon_pulchripes_dataset
B1_TZ_H3_302234,Andrena_camellia_dataset
B1_XZ_H4_26504,Calochortus_balsensis
B2_XZ_H1_58462,Curcuma_longa
G1_YZ1_2_4_137053,Cyrtopogon_pulchripes_dataset
GD2_YZ1_2_1_144166,Achipteria_coleoptrata
GL_X2_A3_5_43761_1,Coptis_teeta
GL_X2_A3_5_43761_2,Tiliqua_scincoides
GL_X2_A3_5_69521,Cornus_florida
GL_X2_A5_2_158890,Scheffersomyces_segobiensis
GL_X2_A5_2_44790,Periplaneta_americana_dataset
GW_YZ3_2_1_217882,Bartramia_longicauda
SJ1_Y1_1_118791,Smilax_azorica
SZ1_YZ2_2_5818,Coffea_arabica
X2_010_91227,Allygidius_commutatus_dataset
X3_1_88976,Amilenus_aurantiacus
D6_LZ2_2_185197,Frankliniella_intonsa_dataset
J5_LD1_2_233157,Pampusana_beccarii
L2_XX1_2_264793,Megalurothrips_usitatus_dataset
P1_JX4_2_54209,Frankliniella_intonsa_dataset
P1_LZ1_2_1_126800,Bombus_bimaculatus_dataset
G1_YZ3_2_1_52412,Scheffersomyces_segobiensis
Nh57SPW1_183254,Ailurus_styani
Nh57SPW1_172661,Rhinella_marina
GW_YZ5_2_46909,Scheffersomyces_segobiensis
P1_LZ1_2_1_97982,Nyssa_sinensis
BN_2_9_246407,Juglans_californica
G1_QZ1_2_1_72781,Calotropis_procera
B1_UK_H3_263103,Coptis_teeta
GQ1_XZ1_2_1_125198,Bombyx_mori_dataset
X2_01_20207,Pampusana_beccarii
X2_01_7306,Pampusana_beccarii
X2_LZ5_2_1_98678,Scophthalmus_maximus
G1_XZ_H1_143271,Calochortus_balsensis
X2NPF1_2_1_137851,Canna_indica
Nh55SPW2_224993,Periplaneta_americana_dataset
GQ2_EF1_2_1_215182,Boa_constrictor
H-NC-1_227353,Canna_indica
GQ2_YZ1_2_1_113100,Pergamasus_crassipes
GQ2_UK4_2_1_667,Ailurus_styani
GQ2_UK3_2_1_225999,Caloenas_nicobarica
GQ2_UK4_2_1_27623,Periplaneta_americana_dataset
GM_UK4_2_1_123257,Curcuma_longa
GQ2_YZ1_2_1_218430,Leiobunum_manubriatum
GQ2_UK3_2_1_90812,Periplaneta_americana_dataset
GQ2_UK3_2_1_94010,Boana_sibleszi
GC_YZ1_2_1_100453,Canna_indica
Nq24SPW3_126930,Orthetrum_coerulescens_dataset
C1-YZ1-H1_84911,Rhinella_marina
GA_YL1_2_1_148884,Boana_sibleszi
X1_LZ2_2_1_37493,Eratigena_atrica
GM1_YZ3_2_1_70005,Canna_indica
C1-YZ1-H3_25140,Megalurothrips_usitatus_dataset
GL_QZ2_2_82956,Rana_temporaria
D7_YZ1_2_1_119134,Andrena_camellia_dataset
Nh13SPW1_102470,Heterobasidion_annosum
Nh11SPW1_49293,Solea_senegalensis
GM_YZ1_2_1_94744,Todus_mexicanus
A1_YZ1_2_1_3442,Dermacentor_albipictus
X2_ZZ1_2_1_203800,Epinephelus_lanceolatus
C1-YZ3-2-2_68998,Pergamasus_crassipes
D6_YZ3_2_88477,Canna_indica
Nh84SPW1_1347,Cryptotermes_longicollis_dataset
X4_LZ1_2_1_251171,Heterocephalus_glaber
C1-JB1-2-2_67916,Dermacentor_albipictus
B1_UK_H12_390095,Calotropis_procera
G1_YZ2_1_159326,Aptinothrips_rufus_dataset
G1_YZ2_2_1_85153,Amilenus_aurantiacus
GW_YZ1_2_65531,Anas_acuta
H_BN_2_7_243711,Sipha_flava_dataset
M_62_2_1_178455,Anania_coronata_dataset
X2_04_190340,Gossypium_arboreum
X2_LZ2_2_1_56053,Dipsacus_fullonum
B1_UK_H12_407339,Phalangium_opilio
GA_YL1_2_1_77536,Chrysomya_bezziana_dataset
GW_YZ4_2_11346,Cinnamomum_aromaticum
GW_YZ4_2_11346,Persea_americana
GD1_LD1_2_1_141735,Bombus_bimaculatus_dataset
D1_YZ1_2_3_91912,Coptis_teeta
B1_XZ_H5_143195,Amilenus_aurantiacus
X2_01_287447,Sipha_flava_dataset
J4_YZ1_2_1_45320,Gomphocerus_sibiricus_dataset
G1_YZ3_2_1_81044,Leiobunum_manubriatum
G1_UK_2_1_275542,Balaeniceps_rex
B1_XZ_H5_53638,Arhopalus_rusticus_dataset
Nh35SPW1_188849,Achipteria_coleoptrata
Nh71SPO1_216769,Araneus_angulatus
Nh68SPW1_76388,Achipteria_coleoptrata
Nh58SPO1_112619,Cyprinus_carpio
Nh46SPW1_17449,Achipteria_coleoptrata
Nh11SPW1_44296,Sipha_flava_dataset
A1_TZ1_2_44351,Scheffersomyces_segobiensis
Nh35SPW1_58879,Coffea_arabica
C1-YZ3-2-2_74832,Manihot_esculenta
GW_YZ5_2_44409,Ardea_alba
GW_YZ4_2_51163,Sipha_flava_dataset
hnSP32W1_47176,Scheffersomyces_segobiensis
D6_LZ1_2_107110,Scheffersomyces_segobiensis
GD1_LZ2_2_137112,Amaurobius_ferox
GD1_LZ3_2_16757,Anania_coronata_dataset
P1_TZ1_2_202836,Coptis_teeta
B1_LZ1_2_2_219085,Bombus_bimaculatus_dataset
G1_YZ2_1_54346,Dipsacus_fullonum
B1_XXZ2_2_46212,Carabus_banonii_dataset
G1_UK_2_1_478,Coptis_teeta
G1_LD_H1_206184,Dipsacus_fullonum
